Document, Word, Count
5, 5619, 1
5, 6843, 3
5, 400, 2
5, 552, 2
5, 7059, 1
5, 1254, 6
5, 2010, 1
5, 2883, 2
5, 5845, 2
5, 4602, 1
5, 259, 1
5, 1800, 1
5, 5713, 1
5, 971, 4
5, 2429, 2
5, 2783, 1
5, 3273, 4
5, 5366, 2
5, 2992, 2
5, 5940, 1
5, 1673, 1
5, 6685, 3
5, 3059, 1
5, 4080, 1
5, 879, 1
5, 3411, 1
5, 3103, 1
5, 5738, 2
5, 5010, 3
5, 3695, 1
5, 1963, 1
5, 6140, 1
5, 1120, 1
5, 2652, 1
5, 5611, 1
5, 99, 1
5, 5232, 3
5, 657, 1
5, 2305, 1
5, 5715, 1
5, 6325, 1
5, 1163, 1
5, 884, 28
5, 629, 2
5, 5992, 5
5, 5415, 1
5, 1340, 1
5, 4119, 1
5, 4456, 1
5, 5867, 1
5, 2346, 5
5, 4658, 2
5, 4789, 1
5, 6193, 1
5, 2496, 1
5, 5238, 4
5, 1724, 1
5, 5351, 3
5, 3251, 1
5, 3332, 1
5, 1389, 1
5, 134, 1
5, 3897, 1
5, 2565, 1
5, 4367, 1
5, 6473, 1
5, 3384, 1
5, 511, 3
5, 5229, 2
5, 2749, 1
5, 6841, 1
5, 6276, 1
5, 7001, 1
5, 1782, 1
5, 4530, 4
5, 4524, 3
5, 98, 1
5, 510, 1
5, 5186, 19
5, 1647, 4
5, 1777, 2
5, 3393, 3
5, 1014, 1
5, 7220, 1
5, 72, 1
5, 1692, 2
5, 4871, 2
5, 117, 1
5, 2527, 1
5, 5131, 1
5, 448, 5
5, 6134, 1
5, 701, 1
5, 1160, 2
5, 1935, 1
5, 2988, 1
5, 6911, 2
5, 4801, 1
5, 2484, 1
5, 6692, 1
5, 5932, 1
5, 4918, 1
5, 6901, 1
5, 3802, 1
5, 4587, 1
5, 5788, 1
5, 2369, 3
5, 6172, 3
5, 5666, 2
5, 2193, 1
5, 140, 1
5, 6863, 1
5, 4059, 4
5, 5279, 2
5, 1145, 1
5, 4383, 1
5, 826, 1
5, 6648, 1
5, 5711, 1
5, 6457, 1
5, 5236, 3
5, 4787, 6
5, 2433, 2
5, 3884, 1
5, 2995, 1
5, 798, 8
5, 5846, 8
5, 2232, 4
5, 1925, 4
5, 2954, 4
5, 1873, 1
5, 726, 1
5, 2664, 3
5, 1273, 2
5, 5476, 16
5, 6950, 4
5, 6653, 1
5, 1842, 2
5, 5524, 1
5, 3599, 1
5, 7056, 3
5, 4783, 1
5, 2848, 3
5, 1532, 1
5, 4850, 1
5, 6624, 2
5, 142, 2
5, 6970, 4
5, 6758, 1
5, 1450, 1
5, 5308, 1
5, 5406, 1
5, 4349, 2
5, 1555, 2
5, 3266, 1
5, 3783, 1
5, 7021, 2
5, 1861, 3
5, 895, 1
5, 1671, 1
5, 3989, 1
5, 711, 1
5, 5660, 2
5, 2355, 1
5, 3590, 2
5, 6145, 1
5, 1098, 2
5, 6460, 7
5, 4468, 1
5, 4005, 1
5, 872, 1
5, 192, 2
5, 96, 3
5, 2870, 1
5, 2492, 1
5, 3500, 2
5, 652, 1
5, 6502, 2
5, 3088, 1
5, 4398, 1
5, 81, 1
5, 1050, 2
5, 3571, 1
5, 7245, 1
5, 6403, 3
5, 5414, 1
5, 4794, 3
5, 1480, 6
5, 2491, 1
5, 6310, 1
5, 5433, 1
5, 1882, 4
5, 5875, 3
5, 5961, 5
5, 2626, 1
5, 2318, 1
5, 4000, 1
5, 2744, 3
6, 2239, 1
6, 2440, 2
6, 1131, 2
6, 240, 1
6, 3407, 1
6, 4409, 3
6, 3351, 1
6, 2497, 1
6, 5548, 4
6, 6345, 4
6, 5136, 1
6, 4836, 1
6, 5515, 1
6, 6508, 1
6, 3600, 3
6, 170, 1
6, 6206, 1
6, 5599, 2
6, 2352, 3
6, 7108, 1
6, 1951, 2
6, 2187, 3
6, 5944, 6
6, 7248, 1
6, 1269, 1
6, 4606, 1
6, 5176, 1
6, 6899, 4
6, 1093, 2
6, 112, 1
6, 4433, 1
6, 2548, 1
6, 5065, 3
6, 5623, 3
6, 3792, 3
6, 589, 1
6, 6275, 1
6, 5064, 1
6, 548, 1
6, 5072, 17
6, 4181, 1
6, 4171, 1
6, 5922, 1
6, 399, 2
6, 3863, 4
6, 3471, 1
6, 3842, 5
6, 4581, 2
6, 2926, 3
6, 6506, 1
6, 2008, 1
6, 5305, 11
6, 817, 13
6, 4823, 1
6, 305, 1
6, 1380, 1
6, 4505, 1
6, 1258, 2
6, 1439, 2
6, 2021, 1
6, 1597, 1
6, 7044, 1
6, 3996, 1
6, 715, 1
6, 5921, 1
6, 2935, 1
6, 668, 1
6, 7336, 3
6, 1047, 1
6, 3279, 1
6, 1323, 2
6, 5056, 1
6, 2412, 1
6, 4486, 1
6, 1225, 1
6, 4755, 1
6, 4638, 1
6, 3430, 1
6, 393, 2
6, 6257, 1
6, 2998, 6
6, 1827, 1
6, 2743, 6
6, 4339, 1
6, 7397, 1
6, 7316, 8
6, 6530, 1
6, 1936, 4
6, 3549, 1
6, 7004, 1
6, 5049, 2
6, 2549, 1
6, 7407, 3
6, 705, 1
6, 4314, 6
6, 4697, 2
6, 3879, 1
6, 97, 5
6, 7294, 1
6, 6804, 1
6, 3334, 4
6, 5883, 1
6, 4974, 1
6, 1, 2
6, 6231, 3
6, 5245, 1
6, 4901, 1
6, 4002, 1
6, 1329, 1
6, 699, 1
6, 1927, 3
6, 5897, 4
6, 5647, 2
6, 5615, 19
6, 6159, 2
6, 4478, 1
6, 1965, 1
6, 5603, 2
6, 1054, 3
6, 3548, 3
6, 6894, 12
6, 2402, 3
6, 4251, 1
6, 6839, 2
6, 6211, 4
6, 1086, 1
6, 4373, 1
6, 3725, 1
6, 2130, 1
6, 1315, 1
6, 1414, 1
6, 3217, 3
6, 4199, 7
6, 4866, 3
6, 4184, 1
6, 5677, 5
6, 394, 5
6, 682, 4
6, 44, 1
6, 4153, 1
6, 1748, 1
6, 3275, 22
6, 2476, 4
6, 3706, 1
6, 3958, 1
6, 2762, 1
6, 68, 3
6, 2944, 1
6, 3008, 1
6, 641, 2
6, 3848, 7
6, 2312, 2
6, 7239, 1
6, 1534, 2
6, 5927, 2
6, 1260, 2
6, 3990, 2
6, 6233, 3
6, 6420, 1
6, 3238, 1
6, 2482, 1
6, 3061, 1
6, 114, 3
6, 4948, 1
6, 4892, 1
6, 2741, 1
6, 3796, 1
6, 1846, 3
6, 1991, 27
6, 586, 2
6, 4074, 4
6, 2650, 1
6, 2190, 7
6, 5716, 2
6, 6166, 12
6, 6306, 1
6, 1318, 1
6, 1898, 1
6, 2710, 3
6, 1547, 1
6, 1751, 1
6, 907, 18
6, 2191, 1
6, 2509, 1
6, 3121, 1
6, 5839, 1
6, 2427, 1
6, 3120, 1
6, 2013, 1
6, 6297, 3
6, 1943, 2
6, 5808, 1
6, 5417, 3
6, 5354, 4
6, 7295, 2
6, 2982, 1
6, 5672, 1
6, 2973, 1
6, 3052, 4
6, 4266, 1
6, 2104, 1
6, 4619, 2
6, 2029, 1
6, 3057, 1
6, 952, 1
6, 1397, 11
6, 6835, 4
6, 3122, 6
6, 181, 1
6, 902, 5
6, 4857, 2
6, 5143, 1
6, 4522, 1
6, 3428, 1
6, 2455, 1
6, 5132, 3
6, 2755, 4
6, 1517, 5
6, 2251, 1
6, 7401, 1
6, 7341, 1
6, 1620, 1
6, 66, 1
6, 6115, 2
6, 529, 1
6, 5920, 1
6, 3869, 6
6, 5817, 1
6, 3536, 1
6, 21, 1
6, 936, 2
6, 1182, 1
6, 1177, 2
6, 4240, 1
6, 3068, 1
6, 3737, 1
6, 453, 1
6, 4447, 3
6, 7413, 4
6, 6486, 1
6, 6958, 2
6, 234, 1
6, 992, 1
6, 5282, 4
6, 3509, 1
6, 2467, 1
6, 3644, 1
6, 404, 1
6, 1808, 1
6, 5263, 14
6, 183, 1
6, 6354, 3
6, 4183, 1
6, 4011, 3
6, 1308, 1
6, 5781, 2
6, 4109, 3
6, 100, 1
6, 6778, 2
6, 663, 2
6, 4538, 1
6, 1768, 1
6, 3472, 1
6, 2462, 2
6, 2742, 1
6, 4448, 2
6, 2912, 1
6, 6107, 3
6, 2965, 1
6, 4976, 1
6, 639, 1
6, 6800, 5
6, 4696, 3
6, 1502, 5
6, 1046, 3
6, 4265, 3
6, 3133, 1
6, 5974, 1
6, 4969, 1
6, 7077, 1
6, 5583, 1
6, 467, 1
6, 4819, 4
6, 4651, 1
6, 4065, 2
6, 2967, 1
6, 1437, 2
6, 819, 3
6, 7149, 4
6, 5936, 1
6, 267, 10
6, 742, 1
6, 1839, 1
6, 2173, 1
6, 6055, 2
6, 2722, 2
6, 4137, 1
6, 6543, 3
6, 5361, 1
6, 7420, 1
6, 7244, 4
6, 1347, 2
6, 6931, 1
6, 1878, 1
6, 5339, 4
6, 1799, 1
6, 6746, 1
6, 4751, 2
6, 1651, 10
6, 563, 12
6, 4631, 5
6, 6523, 3
6, 4445, 1
6, 6005, 2
6, 1082, 1
6, 3314, 1
6, 2715, 1
6, 6129, 1
6, 6218, 2
6, 5191, 2
6, 6470, 1
6, 7198, 5
6, 4487, 2
6, 1632, 1
6, 229, 4
6, 4043, 1
6, 3130, 1
6, 2025, 1
6, 4216, 3
6, 3312, 2
6, 315, 1
6, 4924, 1
6, 3623, 4
6, 2092, 1
6, 1900, 2
6, 723, 1
6, 4629, 1
6, 4943, 1
6, 1875, 1
6, 4559, 1
6, 5416, 2
6, 540, 1
6, 2392, 2
6, 603, 1
6, 5026, 1
6, 3065, 3
6, 3815, 2
6, 3696, 1
6, 6357, 1
6, 2330, 1
6, 2390, 1
6, 6597, 1
6, 3473, 1
6, 7037, 1
6, 5686, 1
6, 3280, 1
6, 7112, 1
6, 6862, 1
6, 6434, 1
6, 3630, 1
6, 6917, 1
6, 4551, 1
6, 7280, 2
6, 5038, 1
6, 3338, 1
6, 3348, 1
6, 7186, 1
6, 5863, 3
6, 7143, 13
6, 1049, 2
6, 5349, 3
6, 598, 3
6, 2175, 3
6, 2760, 4
6, 217, 5
6, 5462, 1
6, 5141, 1
6, 2411, 1
6, 1738, 1
6, 2637, 2
6, 5924, 1
6, 3360, 1
6, 1740, 1
6, 1924, 5
6, 3364, 1
6, 5708, 3
6, 419, 1
6, 5490, 1
6, 6813, 1
6, 2270, 1
6, 1043, 4
6, 5915, 1
6, 6000, 1
6, 5147, 1
6, 6283, 1
6, 5199, 1
6, 555, 2
6, 5395, 1
6, 4683, 2
6, 2986, 1
6, 3813, 2
6, 6504, 1
6, 6010, 2
6, 1851, 4
6, 5568, 2
6, 4549, 1
6, 1897, 1
6, 3226, 2
6, 1587, 1
6, 4776, 2
6, 4031, 2
6, 2797, 1
6, 861, 1
6, 6740, 1
6, 103, 1
6, 3467, 5
6, 3524, 1
6, 4708, 1
6, 7412, 2
6, 1554, 1
6, 1596, 9
6, 2244, 13
6, 6767, 3
6, 2938, 5
6, 3660, 1
6, 6880, 1
6, 7194, 1
6, 4947, 1
6, 1975, 1
6, 2120, 2
6, 5043, 1
6, 5488, 1
6, 2123, 1
6, 1264, 1
6, 1885, 4
6, 5727, 3
6, 5051, 1
6, 1789, 1
6, 974, 1
6, 450, 1
6, 3995, 1
6, 3196, 7
6, 4246, 3
6, 2361, 1
6, 4805, 1
6, 582, 4
6, 2840, 1
6, 4143, 3
6, 2709, 7
6, 4682, 1
6, 4088, 1
6, 4754, 1
6, 2033, 1
6, 4636, 1
6, 6088, 1
6, 4867, 3
6, 38, 10
6, 7139, 1
6, 2758, 1
6, 4063, 1
6, 5164, 1
6, 6777, 1
6, 5684, 1
6, 4457, 1
6, 4497, 2
6, 751, 1
6, 5541, 1
6, 6130, 1
6, 2354, 1
6, 4141, 3
6, 1702, 1
6, 3003, 1
6, 6569, 2
6, 1063, 2
6, 3606, 1
6, 513, 19
6, 3550, 2
6, 7014, 1
6, 2560, 1
6, 5223, 1
6, 6959, 2
6, 5066, 1
6, 5692, 1
6, 5446, 3
6, 5674, 1
6, 3436, 2
6, 2703, 9
6, 5069, 1
6, 2662, 1
6, 3867, 1
6, 6044, 2
6, 4180, 1
6, 6991, 1
6, 6793, 3
6, 930, 1
6, 6854, 15
6, 6042, 1
6, 6954, 1
6, 4512, 1
6, 3195, 1
6, 1635, 1
6, 1595, 1
6, 3591, 2
6, 2881, 5
6, 2072, 7
6, 2802, 162
6, 4514, 1
6, 31, 2
6, 7203, 1
6, 997, 1
6, 7312, 1
6, 524, 1
6, 4537, 1
6, 6874, 3
6, 2051, 1
6, 372, 7
6, 7252, 1
6, 2852, 1
6, 5115, 1
6, 1778, 1
6, 6951, 1
6, 6836, 1
6, 2099, 2
6, 993, 1
6, 384, 1
6, 7279, 4
6, 4244, 1
6, 1170, 2
6, 3213, 1
6, 1994, 2
6, 1548, 4
6, 1919, 1
6, 859, 5
6, 4052, 1
6, 7297, 3
6, 2041, 1
6, 363, 5
6, 2683, 1
6, 4759, 4
6, 7355, 5
6, 461, 2
6, 2326, 2
6, 3612, 7
6, 2832, 2
6, 1284, 1
6, 2274, 2
6, 5659, 2
6, 6985, 1
6, 2651, 1
6, 6681, 5
6, 6119, 1
6, 6559, 6
6, 6011, 3
6, 4774, 2
6, 5179, 2
6, 5144, 2
6, 4663, 1
6, 3504, 3
6, 1051, 1
6, 3483, 1
6, 6334, 1
6, 46, 1
6, 4862, 1
6, 610, 2
6, 3289, 3
6, 3552, 2
6, 5820, 3
6, 5785, 2
6, 1218, 3
6, 1713, 1
6, 5073, 1
6, 1168, 2
6, 5816, 1
6, 6955, 1
6, 268, 2
6, 559, 9
6, 3097, 4
6, 5665, 1
6, 1134, 6
6, 1716, 1
6, 1741, 1
6, 7098, 1
6, 1976, 1
6, 2340, 2
6, 808, 1
6, 5009, 1
6, 5369, 1
6, 4335, 1
6, 6632, 6
6, 3045, 1
6, 4908, 7
6, 5514, 1
6, 7183, 1
6, 5216, 1
6, 4428, 1
6, 4940, 8
6, 414, 8
6, 2656, 6
6, 613, 5
6, 591, 1
6, 6146, 1
6, 6458, 15
6, 1784, 4
6, 5258, 1
6, 4378, 4
6, 5564, 1
6, 2112, 1
6, 4324, 1
6, 6809, 1
6, 1745, 1
6, 4556, 1
6, 666, 1
6, 5454, 1
6, 1665, 3
6, 4058, 2
6, 5534, 3
6, 351, 10
6, 4318, 1
6, 2984, 1
6, 3458, 1
6, 5246, 30
6, 4297, 9
6, 843, 2
6, 6491, 3
6, 439, 1
6, 7325, 1
6, 1902, 1
6, 6509, 1
6, 3543, 1
6, 1932, 1
6, 353, 1
6, 5187, 1
6, 4595, 1
6, 1721, 1
6, 4661, 2
6, 6532, 8
6, 4403, 2
6, 5815, 4
6, 4161, 1
6, 1255, 3
6, 2815, 1
6, 4997, 2
6, 1256, 1
6, 996, 1
6, 5778, 1
6, 5856, 1
6, 955, 21
6, 946, 4
6, 1266, 1
6, 3781, 1
6, 1206, 1
6, 4434, 1
6, 2393, 1
6, 4945, 1
6, 4044, 3
6, 6551, 1
6, 6230, 2
6, 4243, 2
6, 5097, 1
6, 4144, 11
6, 1191, 1
6, 4576, 1
6, 1152, 1
6, 810, 1
6, 783, 1
6, 3470, 2
6, 1585, 1
6, 3634, 3
6, 167, 2
6, 6404, 1
6, 6435, 1
6, 3454, 1
6, 3907, 4
6, 1818, 5
6, 1031, 5
6, 1817, 7
6, 494, 1
6, 1314, 1
6, 1774, 1
6, 3449, 1
6, 2214, 1
6, 71, 1
6, 2592, 3
6, 115, 1
6, 4829, 2
6, 6526, 13
6, 3146, 6
6, 1332, 2
6, 3450, 2
6, 882, 3
6, 2529, 3
6, 6620, 1
6, 5893, 2
6, 158, 1
6, 6629, 1
6, 1822, 1
6, 1339, 2
6, 2298, 2
6, 6900, 2
6, 6264, 4
6, 6475, 1
6, 526, 2
6, 5145, 1
6, 1560, 1
6, 1801, 1
6, 166, 4
6, 2035, 3
6, 3643, 1
6, 2785, 1
6, 4780, 1
6, 2574, 1
6, 4877, 1
6, 5502, 1
6, 2745, 1
6, 2588, 1
6, 141, 2
6, 2532, 1
6, 805, 1
6, 897, 1
6, 5126, 1
6, 5456, 1
6, 2380, 1
6, 1427, 4
6, 4357, 3
6, 5228, 2
6, 2103, 26
6, 6814, 3
6, 5740, 1
6, 6715, 1
6, 1286, 1
6, 2808, 15
6, 1169, 2
6, 6452, 4
6, 1667, 1
6, 4851, 6
6, 614, 1
6, 7258, 7
6, 5189, 3
6, 1491, 1
6, 558, 1
6, 5529, 2
6, 5729, 1
6, 5939, 1
6, 5577, 1
6, 756, 2
6, 1125, 1
6, 6121, 2
6, 2038, 1
6, 5790, 1
6, 6946, 1
6, 2002, 1
6, 5107, 1
6, 2372, 3
6, 64, 1
6, 5544, 1
6, 2485, 2
6, 4020, 1
6, 4660, 1
6, 1208, 8
6, 126, 1
6, 1378, 1
6, 5888, 1
6, 6882, 1
6, 4939, 7
6, 1229, 2
6, 5053, 3
6, 5021, 3
6, 271, 1
6, 5029, 1
6, 6415, 2
6, 5682, 5
6, 2090, 2
6, 3427, 2
6, 1166, 2
6, 3554, 2
6, 285, 5
6, 5597, 1
6, 3784, 6
6, 7103, 1
6, 1074, 1
6, 2452, 2
6, 1336, 1
6, 4386, 4
6, 1387, 2
6, 1400, 1
6, 6752, 37
6, 5309, 11
6, 7161, 8
6, 5671, 1
6, 2789, 1
6, 4479, 2
6, 7247, 2
6, 4118, 1
6, 2100, 6
6, 6743, 1
6, 2271, 1
6, 3740, 2
6, 2217, 1
6, 5573, 1
6, 1119, 2
6, 4746, 1
6, 3346, 2
6, 3124, 1
6, 5054, 5
6, 3516, 1
6, 7396, 1
6, 4782, 1
6, 4791, 1
6, 5694, 3
6, 6887, 3
6, 3595, 1
6, 3673, 1
6, 5962, 5
6, 1446, 3
6, 813, 2
6, 1500, 1
6, 7372, 1
6, 6580, 1
6, 2942, 1
6, 5799, 4
6, 4575, 1
6, 5112, 1
6, 342, 1
6, 5526, 1
6, 2750, 1
6, 5155, 4
6, 2833, 1
6, 3188, 1
6, 4145, 2
6, 1693, 1
6, 6065, 1
6, 2155, 1
6, 2087, 2
6, 6717, 1
6, 4100, 1
6, 6815, 1
6, 4091, 9
6, 653, 1
6, 5419, 1
6, 3299, 1
6, 311, 1
6, 5185, 1
6, 5801, 1
6, 2310, 3
6, 5486, 1
6, 2070, 1
6, 5650, 1
6, 3566, 2
6, 6223, 2
6, 1161, 2
6, 1783, 4
6, 816, 1
6, 4671, 2
6, 2238, 7
6, 4770, 1
6, 4529, 1
6, 6239, 4
6, 7132, 1
6, 1886, 1
6, 4090, 3
6, 1102, 1
6, 2221, 1
6, 3208, 1
6, 7028, 4
6, 876, 2
6, 4376, 1
6, 1395, 1
6, 2010, 6
6, 4391, 4
6, 7415, 1
6, 5018, 2
6, 2943, 1
6, 2855, 7
6, 4534, 1
6, 6609, 1
6, 971, 1
6, 5773, 1
6, 7, 1
6, 2992, 2
6, 3677, 1
6, 5550, 1
6, 6685, 2
6, 332, 1
6, 4080, 1
6, 879, 2
6, 281, 11
6, 7308, 1
6, 3103, 3
6, 3297, 1
6, 4130, 1
6, 5834, 2
6, 7390, 3
6, 5215, 4
6, 3695, 1
6, 1963, 1
6, 5445, 3
6, 6630, 1
6, 2652, 2
6, 1212, 1
6, 99, 1
6, 5251, 1
6, 5232, 1
6, 2351, 1
6, 5095, 1
6, 5715, 2
6, 6284, 3
6, 4347, 1
6, 1340, 2
6, 6407, 1
6, 7209, 1
6, 6226, 6
6, 4119, 3
6, 619, 1
6, 5999, 1
6, 1443, 1
6, 6075, 2
6, 396, 1
6, 4692, 2
6, 3724, 1
6, 5551, 1
6, 5238, 2
6, 3132, 8
6, 4418, 1
6, 4874, 1
6, 455, 1
6, 1723, 1
6, 6473, 7
6, 3613, 1
6, 2240, 1
6, 4365, 1
6, 6236, 1
6, 7424, 1
6, 2196, 1
6, 4530, 1
6, 7230, 4
6, 5841, 1
6, 1758, 1
6, 510, 1
6, 5186, 2
6, 7317, 1
6, 2851, 1
6, 19, 1
6, 5540, 1
6, 5844, 1
6, 5578, 1
6, 2037, 3
6, 2049, 1
6, 6816, 2
6, 4564, 8
6, 1692, 2
6, 6391, 1
6, 3131, 2
6, 909, 1
6, 2582, 2
6, 1303, 1
6, 1767, 1
6, 6134, 2
6, 1589, 1
6, 119, 2
6, 4630, 1
6, 6054, 1
6, 7320, 1
6, 1267, 3
6, 4951, 7
6, 6691, 2
6, 2591, 3
6, 1600, 1
6, 2005, 4
6, 6097, 9
6, 5932, 2
6, 2993, 3
6, 6901, 1
6, 5531, 1
6, 6637, 2
6, 5788, 15
6, 4214, 2
6, 4664, 4
6, 4432, 2
6, 4317, 3
6, 3075, 1
6, 4536, 1
6, 3326, 1
6, 1625, 4
6, 1029, 2
6, 1370, 1
6, 5887, 1
6, 3157, 1
6, 1401, 1
6, 4383, 1
6, 921, 1
6, 3522, 2
6, 4446, 1
6, 2631, 1
6, 3657, 1
6, 5236, 1
6, 1605, 1
6, 1640, 1
6, 4787, 6
6, 7254, 2
6, 4502, 1
6, 1925, 7
6, 6201, 1
6, 4453, 2
6, 732, 1
6, 127, 1
6, 1873, 2
6, 942, 2
6, 6950, 1
6, 5468, 2
6, 2067, 1
6, 238, 1
6, 3295, 1
6, 1779, 1
6, 1274, 1
6, 4261, 3
6, 292, 2
6, 5384, 1
6, 4129, 1
6, 3530, 3
6, 6970, 4
6, 6669, 1
6, 6784, 2
6, 7270, 1
6, 5907, 1
6, 4463, 1
6, 649, 3
6, 5852, 1
6, 3276, 1
6, 633, 1
6, 3808, 1
6, 4888, 1
6, 5557, 1
6, 79, 1
6, 5567, 2
6, 3911, 1
6, 4600, 1
6, 3361, 1
6, 4597, 1
6, 261, 1
6, 4092, 1
6, 1281, 1
6, 6263, 1
6, 3685, 2
6, 1670, 2
6, 4909, 3
6, 1861, 11
6, 2124, 6
6, 2316, 1
6, 3481, 1
6, 1746, 1
6, 711, 1
6, 6939, 1
6, 3219, 2
6, 6145, 2
6, 1790, 1
6, 2819, 2
6, 28, 1
6, 6460, 1
6, 560, 1
6, 5900, 2
6, 753, 1
6, 849, 1
6, 7425, 1
6, 2727, 2
6, 2778, 1
6, 7380, 1
6, 3500, 3
6, 2729, 1
6, 1050, 1
6, 3571, 1
6, 7245, 2
6, 6403, 2
6, 5414, 1
6, 7394, 1
6, 3862, 3
6, 5274, 3
6, 2507, 6
6, 1480, 2
6, 4259, 1
6, 6477, 2
6, 532, 3
6, 1348, 1
6, 1882, 7
6, 7171, 1
6, 5875, 5
6, 7134, 1
6, 5289, 11
6, 1175, 1
6, 4075, 4
6, 390, 1
6, 5961, 9
6, 2996, 1
6, 4932, 1
6, 3322, 1
6, 358, 2
7, 7310, 1
7, 5203, 3
7, 1355, 1
7, 3351, 1
7, 2980, 1
7, 6345, 1
7, 4831, 14
7, 4836, 1
7, 5480, 1
7, 4707, 6
7, 188, 1
7, 4781, 1
7, 5176, 1
7, 4906, 1
7, 7109, 1
7, 3792, 1
7, 3842, 1
7, 4581, 1
7, 4717, 1
7, 6506, 1
7, 2008, 1
7, 7169, 1
7, 6923, 3
7, 7217, 16
7, 4505, 1
7, 1399, 3
7, 2007, 2
7, 5581, 1
7, 6830, 3
7, 5214, 2
7, 624, 1
7, 7336, 3
7, 1047, 1
7, 6881, 4
7, 799, 2
7, 3828, 4
7, 1471, 1
7, 4062, 1
7, 145, 1
7, 7316, 2
7, 7054, 1
7, 7004, 3
7, 1915, 1
7, 7359, 1
7, 530, 1
7, 6623, 1
7, 5883, 1
7, 7035, 1
7, 2531, 2
7, 3159, 1
7, 4863, 2
7, 4517, 2
7, 542, 1
7, 3079, 1
7, 6135, 1
7, 3548, 1
7, 2659, 1
7, 3946, 1
7, 1414, 1
7, 2997, 1
7, 7113, 2
7, 394, 2
7, 3294, 6
7, 2665, 11
7, 4404, 2
7, 2909, 1
7, 7259, 1
7, 1764, 1
7, 4439, 1
7, 4948, 3
7, 1991, 1
7, 6786, 1
7, 4202, 1
7, 4427, 1
7, 4588, 1
7, 5709, 1
7, 6297, 2
7, 7295, 2
7, 4101, 1
7, 4619, 1
7, 6068, 1
7, 952, 1
7, 4857, 1
7, 5143, 1
7, 4522, 1
7, 1517, 1
7, 3560, 1
7, 505, 1
7, 529, 1
7, 262, 1
7, 5382, 2
7, 2859, 3
7, 4669, 4
7, 7347, 1
7, 4447, 2
7, 3752, 1
7, 628, 1
7, 2009, 1
7, 4966, 1
7, 3963, 1
7, 5471, 1
7, 857, 2
7, 778, 1
7, 4011, 1
7, 5781, 1
7, 4109, 1
7, 5571, 1
7, 4687, 1
7, 5385, 1
7, 1768, 3
7, 1762, 1
7, 1637, 1
7, 1630, 1
7, 3827, 1
7, 4332, 1
7, 2028, 1
7, 2401, 1
7, 3014, 2
7, 917, 1
7, 5690, 3
7, 1794, 2
7, 5624, 1
7, 1839, 2
7, 2206, 2
7, 6388, 1
7, 1651, 1
7, 563, 1
7, 5724, 1
7, 3604, 2
7, 1082, 3
7, 3084, 1
7, 818, 10
7, 4216, 1
7, 5090, 1
7, 1900, 1
7, 6625, 1
7, 5769, 1
7, 5169, 1
7, 6357, 2
7, 3617, 1
7, 3473, 4
7, 5494, 1
7, 4648, 2
7, 3338, 1
7, 7186, 2
7, 3408, 1
7, 7143, 6
7, 4643, 1
7, 3, 1
7, 217, 2
7, 1112, 2
7, 2268, 1
7, 2637, 1
7, 5490, 2
7, 1043, 1
7, 5199, 1
7, 555, 1
7, 1197, 1
7, 2562, 1
7, 3226, 1
7, 3163, 1
7, 2861, 1
7, 4507, 2
7, 861, 1
7, 6740, 3
7, 103, 1
7, 5091, 1
7, 3984, 1
7, 54, 1
7, 3400, 1
7, 6397, 1
7, 1596, 4
7, 3201, 1
7, 5466, 1
7, 3261, 3
7, 3305, 1
7, 3134, 2
7, 3912, 1
7, 6687, 3
7, 5365, 1
7, 974, 1
7, 450, 1
7, 7319, 1
7, 6576, 1
7, 5882, 1
7, 236, 1
7, 1379, 1
7, 2709, 1
7, 5684, 2
7, 2385, 3
7, 5743, 2
7, 1672, 1
7, 1010, 1
7, 5066, 1
7, 4295, 1
7, 4038, 1
7, 944, 1
7, 6854, 1
7, 2180, 1
7, 3195, 1
7, 1982, 1
7, 5394, 1
7, 6779, 2
7, 5266, 1
7, 7384, 1
7, 384, 1
7, 1240, 2
7, 465, 1
7, 2201, 1
7, 5885, 1
7, 3416, 1
7, 6821, 2
7, 7381, 1
7, 7293, 1
7, 7355, 3
7, 7016, 4
7, 6582, 17
7, 2705, 1
7, 1697, 1
7, 1660, 3
7, 3668, 1
7, 1284, 4
7, 2274, 1
7, 5659, 5
7, 5388, 1
7, 6559, 1
7, 5144, 12
7, 2291, 1
7, 2448, 1
7, 794, 5
7, 5820, 4
7, 1218, 2
7, 6060, 2
7, 5374, 3
7, 5579, 1
7, 368, 2
7, 3631, 2
7, 1850, 3
7, 3331, 1
7, 1859, 1
7, 5295, 1
7, 6632, 1
7, 4908, 2
7, 948, 3
7, 4428, 1
7, 3532, 2
7, 613, 2
7, 6595, 1
7, 6846, 6
7, 2118, 1
7, 4949, 1
7, 2684, 4
7, 4058, 1
7, 2060, 1
7, 4014, 1
7, 439, 1
7, 2470, 1
7, 1307, 1
7, 6769, 1
7, 2446, 6
7, 4403, 2
7, 4161, 1
7, 1255, 2
7, 2097, 1
7, 4945, 1
7, 421, 1
7, 3837, 2
7, 5097, 1
7, 4144, 2
7, 6126, 1
7, 4576, 1
7, 4008, 2
7, 6072, 18
7, 6435, 1
7, 3545, 1
7, 2592, 1
7, 3267, 1
7, 5532, 2
7, 6526, 4
7, 475, 1
7, 3840, 1
7, 5893, 1
7, 4095, 2
7, 526, 1
